ticket_id,trip_id,route_id,origin_stop_id,dest_stop_id,origin_stop_name,dest_stop_name,origin_sequence,dest_sequence,distance_km,fare_inr,passenger_count,total_amount_inr,payment_mode,concession_type,timestamp,synthetic_flag
TKT_20260829_10014_0088,10014,1324,22366,22514,Noor Nagara,Srinivasapura Kogilu,29,36,3.639,10.0,1,10.0,cash,none,2026-08-29T11:03:51Z,True
TKT_20260829_10014_0089,10014,1324,22366,22185,Noor Nagara,Kogilu Cross,29,40,6.091,18.0,1,18.0,cash,none,2026-08-29T11:04:04Z,True
TKT_20260829_10014_0090,10014,1324,21847,22182,Chokkanahalli Gate,Kogilu,30,37,3.903,10.0,1,10.0,cash,none,2026-08-29T11:06:35Z,True
TKT_20260829_10014_0091,10014,1324,22556,22088,Thirumenahalli Cross (KNS College),Ittige Factory,31,35,2.062,10.0,1,10.0,upi,none,2026-08-29T11:08:10Z,True
TKT_20260829_10014_0092,10014,1324,27778,22267,Purvankara Northern Destiny Bellahalli,Maruthi Nagara,32,39,3.742,10.0,1,10.0,cash,none,2026-08-29T11:10:46Z,True
TKT_20260829_10014_0093,10014,1324,27778,22185,Purvankara Northern Destiny Bellahalli,Kogilu Cross,32,40,4.318,0.0,1,0.0,pass_card,daily_pass,2026-08-29T11:11:57Z,True
TKT_20260829_10014_0094,10014,1324,38787,22458,M S Nagara (Thirumenahalli),Sapthagiri Layout,33,38,3.127,10.0,1,10.0,cash,none,2026-08-29T11:12:12Z,True
TKT_20260829_10014_0095,10014,1324,38787,22185,M S Nagara (Thirumenahalli),Kogilu Cross,33,40,4.159,15.0,1,15.0,upi,none,2026-08-29T11:12:09Z,True
TKT_20260829_10014_0096,10014,1324,38787,22645_PF3,M S Nagara (Thirumenahalli),Yelahanka Santhe Circle - Platform 3,33,42,4.904,15.0,1,15.0,cash,none,2026-08-29T11:13:14Z,True
TKT_20260829_10014_0097,10014,1324,21739,22185,Bellahalli Cross,Kogilu Cross,34,40,3.706,10.0,1,10.0,upi,none,2026-08-29T11:14:17Z,True
TKT_20260829_10014_0098,10014,1324,22514,22267,Srinivasapura Kogilu,Maruthi Nagara,36,39,1.876,5.0,1,5.0,cash,none,2026-08-29T11:20:36Z,True
TKT_20260829_10014_0099,10014,1324,22514,22185,Srinivasapura Kogilu,Kogilu Cross,36,40,2.452,10.0,1,10.0,upi,none,2026-08-29T11:19:11Z,True
TKT_20260829_10014_0100,10014,1324,22182,22185,Kogilu,Kogilu Cross,37,40,1.658,5.0,1,5.0,upi,none,2026-08-29T11:23:22Z,True
TKT_20260829_10014_0101,10014,1324,22458,22185,Sapthagiri Layout,Kogilu Cross,38,40,1.032,5.0,1,5.0,cash,none,2026-08-29T11:25:21Z,True
TKT_20260829_10014_0102,10014,1324,22458,22185,Sapthagiri Layout,Kogilu Cross,38,40,1.032,5.0,1,5.0,cash,none,2026-08-29T11:25:11Z,True
TKT_20260829_10014_0103,10014,1324,22267,22185,Maruthi Nagara,Kogilu Cross,39,40,0.576,5.0,1,5.0,cash,none,2026-08-29T11:27:55Z,True
TKT_20260829_10014_0104,10014,1324,22185,22645_PF3,Kogilu Cross,Yelahanka Santhe Circle - Platform 3,40,42,0.745,5.0,2,10.0,upi,none,2026-08-29T11:29:56Z,True
TKT_20260829_10015_0001,10015,1324,21172,21704,Shivajinagara Bus Station,Bamboo Bazar,1,5,2.634,10.0,1,10.0,cash,none,2026-08-29T10:10:20Z,True
TKT_20260829_10015_0002,10015,1324,21172,22596,Shivajinagara Bus Station,Venkateshapura,1,12,5.725,15.0,1,15.0,cash,none,2026-08-29T10:10:27Z,True
TKT_20260829_10015_0003,10015,1324,21172,22172,Shivajinagara Bus Station,Kadugondanahalli Railway Gate,1,14,6.927,18.0,1,18.0,cash,none,2026-08-29T10:09:33Z,True
TKT_20260829_10015_0004,10015,1324,21172,21976,Shivajinagara Bus Station,Govindapura Cross,1,16,7.696,18.0,1,18.0,cash,none,2026-08-29T10:10:18Z,True
TKT_20260829_10015_0005,10015,1324,21172,35837,Shivajinagara Bus Station,Nagawara Junction,1,19,8.563,18.0,1,18.0,cash,none,2026-08-29T10:09:58Z,True
TKT_20260829_10015_0006,10015,1324,21172,22540,Shivajinagara Bus Station,Thanisandra,1,24,10.598,20.0,1,20.0,cash,none,2026-08-29T10:10:19Z,True
TKT_20260829_10015_0007,10015,1324,21172,22645_PF3,Shivajinagara Bus Station,Yelahanka Santhe Circle - Platform 3,1,41,20.091,25.0,1,25.0,cash,none,2026-08-29T10:10:34Z,True
TKT_20260829_10015_0008,10015,1324,22068,21704,Indian Express,Bamboo Bazar,2,5,1.996,5.0,1,5.0,cash,none,2026-08-29T10:13:34Z,True
TKT_20260829_10015_0009,10015,1324,22068,21859,Indian Express,Coles Park,2,6,2.548,10.0,1,10.0,cash,none,2026-08-29T10:13:15Z,True
TKT_20260829_10015_0010,10015,1324,22068,21801,Indian Express,Canara Bank Tannery Road,2,8,3.912,10.0,1,10.0,cash,none,2026-08-29T10:12:18Z,True
TKT_20260829_10015_0011,10015,1324,22068,22401,Indian Express,Postal and Telecom Colony,2,11,4.776,15.0,1,15.0,cash,none,2026-08-29T10:13:00Z,True
TKT_20260829_10015_0012,10015,1324,22068,21976,Indian Express,Govindapura Cross,2,16,7.058,18.0,1,18.0,cash,none,2026-08-29T10:12:45Z,True
TKT_20260829_10015_0013,10015,1324,22068,22461,Indian Express,Sarayipalya,2,22,8.892,18.0,1,18.0,upi,none,2026-08-29T10:13:22Z,True
TKT_20260829_10015_0014,10015,1324,22068,21667,Indian Express,Ashwath Nagara,2,23,9.546,18.0,1,18.0,upi,none,2026-08-29T10:13:03Z,True
TKT_20260829_10015_0015,10015,1324,22068,22556,Indian Express,Thirumenahalli Cross (KNS College),2,31,13.576,20.0,1,20.0,cash,none,2026-08-29T10:12:17Z,True
TKT_20260829_10015_0016,10015,1324,21869,22378,Cunningham Road,Periyar Nagara Circle,3,9,3.649,10.0,1,10.0,upi,none,2026-08-29T10:15:12Z,True
TKT_20260829_10015_0017,10015,1324,21869,22318,Cunningham Road,Muslim Colony,3,10,3.949,10.0,1,10.0,upi,none,2026-08-29T10:14:39Z,True
TKT_20260829_10015_0018,10015,1324,21869,22401,Cunningham Road,Postal and Telecom Colony,3,11,4.246,15.0,1,15.0,cash,none,2026-08-29T10:14:17Z,True
TKT_20260829_10015_0019,10015,1324,21869,21656,Cunningham Road,Arebic College,3,15,6.251,18.0,1,18.0,cash,none,2026-08-29T10:15:08Z,True
TKT_20260829_10015_0020,10015,1324,22585,22596,Vasantha Nagara,Venkateshapura,4,12,4.005,15.0,1,15.0,cash,none,2026-08-29T10:16:39Z,True
TKT_20260829_10015_0021,10015,1324,22585,22326,Vasantha Nagara,Nagawara,4,18,6.53,18.0,1,18.0,cash,none,2026-08-29T10:17:15Z,True
TKT_20260829_10015_0022,10015,1324,22585,22326,Vasantha Nagara,Nagawara,4,18,6.53,18.0,1,18.0,cash,none,2026-08-29T10:16:57Z,True
TKT_20260829_10015_0023,10015,1324,22585,38787,Vasantha Nagara,M S Nagara (Thirumenahalli),4,33,13.467,20.0,1,20.0,cash,none,2026-08-29T10:17:15Z,True
TKT_20260829_10015_0024,10015,1324,21704,22378,Bamboo Bazar,Periyar Nagara Circle,5,9,2.183,10.0,1,10.0,cash,none,2026-08-29T10:21:41Z,True
TKT_20260829_10015_0025,10015,1324,21704,22172,Bamboo Bazar,Kadugondanahalli Railway Gate,5,14,4.293,0.0,1,0.0,pass_card,daily_pass,2026-08-29T10:21:04Z,True
TKT_20260829_10015_0026,10015,1324,21704,22383,Bamboo Bazar,Nagavara Junction Petrol Bunk,5,20,6.156,18.0,1,18.0,cash,none,2026-08-29T10:21:58Z,True
TKT_20260829_10015_0027,10015,1324,21704,22461,Bamboo Bazar,Sarayipalya,5,22,6.896,18.0,1,18.0,cash,none,2026-08-29T10:21:17Z,True
TKT_20260829_10015_0028,10015,1324,21704,22540,Bamboo Bazar,Thanisandra,5,24,7.964,18.0,1,18.0,cash,none,2026-08-29T10:21:46Z,True
TKT_20260829_10015_0029,10015,1324,21859,22378,Coles Park,Periyar Nagara Circle,6,9,1.631,5.0,1,5.0,cash,none,2026-08-29T10:23:28Z,True
TKT_20260829_10015_0030,10015,1324,21859,22172,Coles Park,Kadugondanahalli Railway Gate,6,14,3.741,10.0,1,10.0,upi,none,2026-08-29T10:23:38Z,True
TKT_20260829_10015_0031,10015,1324,21859,21656,Coles Park,Arebic College,6,15,4.233,15.0,1,15.0,cash,none,2026-08-29T10:24:30Z,True
TKT_20260829_10015_0032,10015,1324,21859,21966,Coles Park,Glass Factory,6,17,4.715,15.0,1,15.0,cash,none,2026-08-29T10:25:01Z,True
TKT_20260829_10015_0033,10015,1324,21859,21966,Coles Park,Glass Factory,6,17,4.715,15.0,1,15.0,cash,none,2026-08-29T10:24:02Z,True
TKT_20260829_10015_0034,10015,1324,21859,22556,Coles Park,Thirumenahalli Cross (KNS College),6,31,11.028,20.0,1,20.0,upi,none,2026-08-29T10:23:37Z,True
TKT_20260829_10015_0035,10015,1324,21912,22378,Doddy,Periyar Nagara Circle,7,9,0.663,5.0,1,5.0,cash,none,2026-08-29T10:28:56Z,True
TKT_20260829_10015_0036,10015,1324,21912,22172,Doddy,Kadugondanahalli Railway Gate,7,14,2.773,10.0,1,10.0,upi,none,2026-08-29T10:28:46Z,True
TKT_20260829_10015_0037,10015,1324,21912,21976,Doddy,Govindapura Cross,7,16,3.542,10.0,1,10.0,cash,none,2026-08-29T10:28:42Z,True
TKT_20260829_10015_0038,10015,1324,21912,21976,Doddy,Govindapura Cross,7,16,3.542,10.0,1,10.0,cash,none,2026-08-29T10:27:33Z,True
TKT_20260829_10015_0039,10015,1324,21912,21966,Doddy,Glass Factory,7,17,3.747,10.0,1,10.0,cash,none,2026-08-29T10:27:48Z,True
TKT_20260829_10015_0040,10015,1324,21912,22125,Doddy,K Narayanapura Cross,7,26,7.792,18.0,1,18.0,cash,none,2026-08-29T10:28:58Z,True
TKT_20260829_10015_0041,10015,1324,21801,22135,Canara Bank Tannery Road,Kadugondanahalli Police Station,8,13,1.763,5.0,1,5.0,cash,none,2026-08-29T10:30:07Z,True
TKT_20260829_10015_0042,10015,1324,21801,22383,Canara Bank Tannery Road,Nagavara Junction Petrol Bunk,8,20,4.24,15.0,1,15.0,upi,none,2026-08-29T10:30:13Z,True
TKT_20260829_10015_0043,10015,1324,21801,21777,Canara Bank Tannery Road,Book Factory Thanisandra,8,25,6.658,18.0,1,18.0,cash,none,2026-08-29T10:30:54Z,True
TKT_20260829_10015_0044,10015,1324,21801,21777,Canara Bank Tannery Road,Book Factory Thanisandra,8,25,6.658,18.0,1,18.0,cash,none,2026-08-29T10:30:00Z,True
TKT_20260829_10015_0045,10015,1324,21801,21777,Canara Bank Tannery Road,Book Factory Thanisandra,8,25,6.658,18.0,1,18.0,cash,none,2026-08-29T10:29:47Z,True
TKT_20260829_10015_0046,10015,1324,21801,22366,Canara Bank Tannery Road,Noor Nagara,8,29,8.705,18.0,1,18.0,upi,none,2026-08-29T10:29:17Z,True
TKT_20260829_10015_0047,10015,1324,22378,22596,Periyar Nagara Circle,Venkateshapura,9,12,0.908,5.0,1,5.0,cash,none,2026-08-29T10:30:25Z,True
TKT_20260829_10015_0048,10015,1324,22378,22172,Periyar Nagara Circle,Kadugondanahalli Railway Gate,9,14,2.11,10.0,1,10.0,upi,none,2026-08-29T10:31:52Z,True
TKT_20260829_10015_0049,10015,1324,22378,22172,Periyar Nagara Circle,Kadugondanahalli Railway Gate,9,14,2.11,10.0,1,10.0,upi,none,2026-08-29T10:30:42Z,True
TKT_20260829_10015_0050,10015,1324,22378,22326,Periyar Nagara Circle,Nagawara,9,18,3.433,10.0,1,10.0,cash,none,2026-08-29T10:30:41Z,True
TKT_20260829_10015_0051,10015,1324,22318,21966,Muslim Colony,Glass Factory,10,17,2.784,10.0,1,10.0,cash,none,2026-08-29T10:32:17Z,True
TKT_20260829_10015_0052,10015,1324,22318,22600,Muslim Colony,Vidyasagara,10,21,4.177,15.0,1,15.0,cash,none,2026-08-29T10:33:17Z,True
TKT_20260829_10015_0053,10015,1324,22318,22461,Muslim Colony,Sarayipalya,10,22,4.413,0.0,1,0.0,pass_card,daily_pass,2026-08-29T10:33:19Z,True
TKT_20260829_10015_0054,10015,1324,22318,21667,Muslim Colony,Ashwath Nagara,10,23,5.067,15.0,1,15.0,cash,none,2026-08-29T10:32:38Z,True
TKT_20260829_10015_0055,10015,1324,22318,21777,Muslim Colony,Book Factory Thanisandra,10,25,6.091,18.0,1,18.0,upi,none,2026-08-29T10:32:47Z,True
TKT_20260829_10015_0056,10015,1324,22318,22514,Muslim Colony,Srinivasapura Kogilu,10,36,11.777,20.0,1,20.0,cash,none,2026-08-29T10:33:04Z,True
TKT_20260829_10015_0057,10015,1324,22318,22645_PF3,Muslim Colony,Yelahanka Santhe Circle - Platform 3,10,41,14.974,23.0,1,23.0,cash,none,2026-08-29T10:32:45Z,True
TKT_20260829_10015_0058,10015,1324,22401,22326,Postal and Telecom Colony,Nagawara,11,18,2.836,10.0,1,10.0,cash,none,2026-08-29T10:34:46Z,True
TKT_20260829_10015_0059,10015,1324,22401,22366,Postal and Telecom Colony,Noor Nagara,11,29,7.841,0.0,1,0.0,pass_card,daily_pass,2026-08-29T10:33:34Z,True
TKT_20260829_10015_0060,10015,1324,22596,21966,Venkateshapura,Glass Factory,12,17,2.176,10.0,1,10.0,cash,none,2026-08-29T10:34:25Z,True
TKT_20260829_10015_0061,10015,1324,22596,22600,Venkateshapura,Vidyasagara,12,21,3.569,10.0,1,10.0,cash,none,2026-08-29T10:35:03Z,True
TKT_20260829_10015_0062,10015,1324,22596,21667,Venkateshapura,Ashwath Nagara,12,23,4.459,15.0,1,15.0,cash,none,2026-08-29T10:34:48Z,True
TKT_20260829_10015_0063,10015,1324,22596,21667,Venkateshapura,Ashwath Nagara,12,23,4.459,0.0,1,0.0,pass_card,daily_pass,2026-08-29T10:35:15Z,True
TKT_20260829_10015_0064,10015,1324,22596,22540,Venkateshapura,Thanisandra,12,24,4.873,15.0,1,15.0,cash,none,2026-08-29T10:35:17Z,True
TKT_20260829_10015_0065,10015,1324,22596,22429,Venkateshapura,RK Hegde Nagara,12,27,6.593,18.0,1,18.0,upi,none,2026-08-29T10:34:38Z,True
TKT_20260829_10015_0066,10015,1324,22135,22366,Kadugondanahalli Police Station,Noor Nagara,13,29,6.942,18.0,1,18.0,cash,none,2026-08-29T10:37:49Z,True
TKT_20260829_10015_0067,10015,1324,22172,22125,Kadugondanahalli Railway Gate,K Narayanapura Cross,14,26,5.019,0.0,1,0.0,pass_card,daily_pass,2026-08-29T10:40:31Z,True
TKT_20260829_10015_0068,10015,1324,22172,22125,Kadugondanahalli Railway Gate,K Narayanapura Cross,14,26,5.019,15.0,1,15.0,upi,none,2026-08-29T10:41:39Z,True
TKT_20260829_10015_0069,10015,1324,22172,22187,Kadugondanahalli Railway Gate,Koli Farm,14,28,5.653,15.0,1,15.0,cash,none,2026-08-29T10:40:30Z,True
TKT_20260829_10015_0070,10015,1324,21656,21739,Arebic College,Bellahalli Cross,15,34,8.221,18.0,1,18.0,upi,none,2026-08-29T10:43:31Z,True
TKT_20260829_10015_0071,10015,1324,21976,21966,Govindapura Cross,Glass Factory,16,17,0.205,0.0,1,0.0,pass_card,daily_pass,2026-08-29T10:43:46Z,True
TKT_20260829_10015_0072,10015,1324,21976,21777,Govindapura Cross,Book Factory Thanisandra,16,25,3.512,10.0,1,10.0,upi,none,2026-08-29T10:44:53Z,True
TKT_20260829_10015_0073,10015,1324,21976,22429,Govindapura Cross,RK Hegde Nagara,16,27,4.622,15.0,1,15.0,upi,none,2026-08-29T10:44:22Z,True
TKT_20260829_10015_0074,10015,1324,21966,38787,Glass Factory,M S Nagara (Thirumenahalli),17,33,7.286,18.0,1,18.0,cash,none,2026-08-29T10:45:21Z,True
TKT_20260829_10015_0075,10015,1324,21966,22182,Glass Factory,Kogilu,17,37,9.787,18.0,1,18.0,upi,none,2026-08-29T10:44:02Z,True
TKT_20260829_10015_0076,10015,1324,22326,21667,Nagawara,Ashwath Nagara,18,23,1.934,5.0,1,5.0,cash,none,2026-08-29T10:47:10Z,True
TKT_20260829_10015_0077,10015,1324,35837,21777,Nagawara Junction,Book Factory Thanisandra,19,25,2.645,10.0,1,10.0,upi,none,2026-08-29T10:47:30Z,True
TKT_20260829_10015_0078,10015,1324,35837,22125,Nagawara Junction,K Narayanapura Cross,19,26,3.383,10.0,1,10.0,cash,none,2026-08-29T10:48:26Z,True
TKT_20260829_10015_0079,10015,1324,35837,22366,Nagawara Junction,Noor Nagara,19,29,4.692,15.0,1,15.0,cash,none,2026-08-29T10:48:26Z,True
TKT_20260829_10015_0080,10015,1324,22383,21777,Nagavara Junction Petrol Bunk,Book Factory Thanisandra,20,25,2.418,10.0,1,10.0,cash,none,2026-08-29T10:49:33Z,True
TKT_20260829_10015_0081,10015,1324,22383,22125,Nagavara Junction Petrol Bunk,K Narayanapura Cross,20,26,3.156,10.0,1,10.0,cash,none,2026-08-29T10:49:28Z,True
TKT_20260829_10015_0082,10015,1324,22383,22125,Nagavara Junction Petrol Bunk,K Narayanapura Cross,20,26,3.156,10.0,1,10.0,cash,none,2026-08-29T10:48:08Z,True
TKT_20260829_10015_0083,10015,1324,22383,38787,Nagavara Junction Petrol Bunk,M S Nagara (Thirumenahalli),20,33,6.397,18.0,1,18.0,cash,none,2026-08-29T10:48:47Z,True
TKT_20260829_10015_0084,10015,1324,22600,22429,Vidyasagara,RK Hegde Nagara,21,27,3.024,10.0,1,10.0,cash,none,2026-08-29T10:50:24Z,True
TKT_20260829_10015_0085,10015,1324,22461,22556,Sarayipalya,Thirumenahalli Cross (KNS College),22,31,4.684,0.0,1,0.0,pass_card,daily_pass,2026-08-29T10:51:38Z,True
TKT_20260829_10015_0086,10015,1324,22461,27778,Sarayipalya,Purvankara Northern Destiny Bellahalli,22,32,5.498,15.0,1,15.0,cash,none,2026-08-29T10:52:32Z,True
TKT_20260829_10015_0087,10015,1324,22461,22088,Sarayipalya,Ittige Factory,22,35,6.746,18.0,1,18.0,upi,none,2026-08-29T10:51:39Z,True
TKT_20260829_10015_0088,10015,1324,22461,22182,Sarayipalya,Kogilu,22,37,8.158,18.0,1,18.0,cash,none,2026-08-29T10:51:41Z,True
TKT_20260829_10015_0089,10015,1324,21667,22366,Ashwath Nagara,Noor Nagara,23,29,3.071,10.0,1,10.0,upi,none,2026-08-29T10:54:11Z,True
TKT_20260829_10015_0090,10015,1324,22540,27778,Thanisandra,Purvankara Northern Destiny Bellahalli,24,32,4.43,15.0,1,15.0,cash,none,2026-08-29T10:57:03Z,True
TKT_20260829_10015_0091,10015,1324,21777,22514,Book Factory Thanisandra,Srinivasapura Kogilu,25,36,5.686,15.0,1,15.0,cash,none,2026-08-29T10:59:17Z,True
TKT_20260829_10015_0092,10015,1324,22125,22187,K Narayanapura Cross,Koli Farm,26,28,0.634,5.0,1,5.0,upi,none,2026-08-29T11:03:28Z,True
TKT_20260829_10015_0093,10015,1324,22125,38787,K Narayanapura Cross,M S Nagara (Thirumenahalli),26,33,3.241,10.0,1,10.0,cash,none,2026-08-29T11:02:53Z,True
TKT_20260829_10015_0094,10015,1324,22125,22458,K Narayanapura Cross,Sapthagiri Layout,26,38,6.368,18.0,1,18.0,cash,none,2026-08-29T11:03:52Z,True
TKT_20260829_10015_0095,10015,1324,22429,38787,RK Hegde Nagara,M S Nagara (Thirumenahalli),27,33,2.869,10.0,1,10.0,cash,none,2026-08-29T11:04:30Z,True
TKT_20260829_10015_0096,10015,1324,22429,22514,RK Hegde Nagara,Srinivasapura Kogilu,27,36,4.576,15.0,1,15.0,cash,none,2026-08-29T11:04:37Z,True
TKT_20260829_10015_0097,10015,1324,22429,22267,RK Hegde Nagara,Maruthi Nagara,27,39,6.452,18.0,1,18.0,cash,none,2026-08-29T11:04:44Z,True
TKT_20260829_10015_0098,10015,1324,22429,22645_PF3,RK Hegde Nagara,Yelahanka Santhe Circle - Platform 3,27,41,7.773,0.0,1,0.0,pass_card,daily_pass,2026-08-29T11:04:34Z,True
TKT_20260829_10015_0099,10015,1324,22187,22458,Koli Farm,Sapthagiri Layout,28,38,5.734,15.0,1,15.0,cash,none,2026-08-29T11:04:58Z,True
TKT_20260829_10015_0100,10015,1324,22187,22458,Koli Farm,Sapthagiri Layout,28,38,5.734,15.0,1,15.0,cash,none,2026-08-29T11:05:18Z,True
TKT_20260829_10015_0101,10015,1324,22187,22267,Koli Farm,Maruthi Nagara,28,39,6.19,18.0,1,18.0,cash,none,2026-08-29T11:06:12Z,True
TKT_20260829_10015_0102,10015,1324,22366,22514,Noor Nagara,Srinivasapura Kogilu,29,36,3.639,10.0,1,10.0,cash,none,2026-08-29T11:09:07Z,True
TKT_20260829_10015_0103,10015,1324,22366,22458,Noor Nagara,Sapthagiri Layout,29,38,5.059,15.0,1,15.0,cash,none,2026-08-29T11:09:23Z,True
TKT_20260829_10015_0104,10015,1324,22366,22645_PF3,Noor Nagara,Yelahanka Santhe Circle - Platform 3,29,41,6.836,18.0,1,18.0,cash,none,2026-08-29T11:08:55Z,True
TKT_20260829_10015_0105,10015,1324,22366,22645_PF3,Noor Nagara,Yelahanka Santhe Circle - Platform 3,29,41,6.836,18.0,1,18.0,cash,none,2026-08-29T11:07:43Z,True
TKT_20260829_10015_0106,10015,1324,21847,22182,Chokkanahalli Gate,Kogilu,30,37,3.903,10.0,1,10.0,cash,none,2026-08-29T11:11:14Z,True
TKT_20260829_10015_0107,10015,1324,21847,22645_PF3,Chokkanahalli Gate,Yelahanka Santhe Circle - Platform 3,30,41,6.306,18.0,1,18.0,cash,none,2026-08-29T11:10:04Z,True
TKT_20260829_10015_0108,10015,1324,22556,22267,Thirumenahalli Cross (KNS College),Maruthi Nagara,31,39,4.556,15.0,1,15.0,cash,none,2026-08-29T11:13:25Z,True
TKT_20260829_10015_0109,10015,1324,22556,22185,Thirumenahalli Cross (KNS College),Kogilu Cross,31,40,5.132,15.0,1,15.0,cash,none,2026-08-29T11:13:01Z,True
TKT_20260829_10015_0110,10015,1324,22556,22645_PF3,Thirumenahalli Cross (KNS College),Yelahanka Santhe Circle - Platform 3,31,41,5.877,15.0,1,15.0,upi,none,2026-08-29T11:13:27Z,True
TKT_20260829_10015_0111,10015,1324,27778,22514,Purvankara Northern Destiny Bellahalli,Srinivasapura Kogilu,32,36,1.866,5.0,1,5.0,upi,none,2026-08-29T11:15:48Z,True
TKT_20260829_10015_0112,10015,1324,27778,22182,Purvankara Northern Destiny Bellahalli,Kogilu,32,37,2.66,10.0,1,10.0,cash,none,2026-08-29T11:16:06Z,True
TKT_20260829_10015_0113,10015,1324,27778,22267,Purvankara Northern Destiny Bellahalli,Maruthi Nagara,32,39,3.742,10.0,2,20.0,cash,none,2026-08-29T11:16:15Z,True
TKT_20260829_10015_0114,10015,1324,27778,22645_PF3,Purvankara Northern Destiny Bellahalli,Yelahanka Santhe Circle - Platform 3,32,42,5.063,15.0,1,15.0,cash,none,2026-08-29T11:17:14Z,True
TKT_20260829_10015_0115,10015,1324,38787,22645_PF3,M S Nagara (Thirumenahalli),Yelahanka Santhe Circle - Platform 3,33,41,4.904,15.0,1,15.0,cash,none,2026-08-29T11:16:36Z,True
TKT_20260829_10015_0116,10015,1324,22514,22267,Srinivasapura Kogilu,Maruthi Nagara,36,39,1.876,5.0,1,5.0,cash,none,2026-08-29T11:24:30Z,True
TKT_20260829_10015_0117,10015,1324,22514,22185,Srinivasapura Kogilu,Kogilu Cross,36,40,2.452,10.0,1,10.0,cash,none,2026-08-29T11:25:41Z,True
TKT_20260829_10015_0118,10015,1324,22182,22185,Kogilu,Kogilu Cross,37,40,1.658,5.0,1,5.0,cash,none,2026-08-29T11:27:37Z,True
TKT_20260829_10015_0119,10015,1324,22182,22185,Kogilu,Kogilu Cross,37,40,1.658,5.0,1,5.0,cash,none,2026-08-29T11:29:16Z,True
TKT_20260829_10015_0120,10015,1324,22267,22645_PF3,Maruthi Nagara,Yelahanka Santhe Circle - Platform 3,39,42,1.321,5.0,1,5.0,cash,none,2026-08-29T11:33:22Z,True
TKT_20260829_10015_0121,10015,1324,22267,22645_PF3,Maruthi Nagara,Yelahanka Santhe Circle - Platform 3,39,42,1.321,5.0,1,5.0,cash,none,2026-08-29T11:32:13Z,True
TKT_20260829_10015_0122,10015,1324,22267,22645_PF3,Maruthi Nagara,Yelahanka Santhe Circle - Platform 3,39,42,1.321,5.0,1,5.0,cash,none,2026-08-29T11:33:53Z,True
TKT_20260829_10016_0001,10016,1324,21172,22318,Shivajinagara Bus Station,Muslim Colony,1,10,5.117,15.0,1,15.0,cash,none,2026-08-29T10:14:11Z,True
TKT_20260829_10016_0002,10016,1324,21172,21656,Shivajinagara Bus Station,Arebic College,1,15,7.419,18.0,1,18.0,cash,none,2026-08-29T10:14:06Z,True
TKT_20260829_10016_0003,10016,1324,21172,22461,Shivajinagara Bus Station,Sarayipalya,1,22,9.53,18.0,1,18.0,cash,none,2026-08-29T10:14:00Z,True
TKT_20260829_10016_0004,10016,1324,21172,22556,Shivajinagara Bus Station,Thirumenahalli Cross (KNS College),1,31,14.214,0.0,1,0.0,pass_card,daily_pass,2026-08-29T10:14:24Z,True
TKT_20260829_10016_0005,10016,1324,22068,22401,Indian Express,Postal and Telecom Colony,2,11,4.776,15.0,1,15.0,upi,none,2026-08-29T10:17:37Z,True
TKT_20260829_10016_0006,10016,1324,22068,22401,Indian Express,Postal and Telecom Colony,2,11,4.776,15.0,1,15.0,cash,none,2026-08-29T10:17:36Z,True
TKT_20260829_10016_0007,10016,1324,22068,22596,Indian Express,Venkateshapura,2,12,5.087,15.0,1,15.0,cash,none,2026-08-29T10:17:01Z,True
TKT_20260829_10016_0008,10016,1324,22068,21976,Indian Express,Govindapura Cross,2,16,7.058,18.0,1,18.0,cash,none,2026-08-29T10:17:02Z,True
TKT_20260829_10016_0009,10016,1324,21869,22172,Cunningham Road,Kadugondanahalli Railway Gate,3,14,5.759,15.0,1,15.0,cash,none,2026-08-29T10:19:46Z,True
TKT_20260829_10016_0010,10016,1324,21869,22172,Cunningham Road,Kadugondanahalli Railway Gate,3,14,5.759,15.0,1,15.0,cash,none,2026-08-29T10:20:00Z,True
TKT_20260829_10016_0011,10016,1324,21869,35837,Cunningham Road,Nagawara Junction,3,19,7.395,18.0,1,18.0,upi,none,2026-08-29T10:19:34Z,True
TKT_20260829_10016_0012,10016,1324,21869,22600,Cunningham Road,Vidyasagara,3,21,8.126,18.0,1,18.0,cash,none,2026-08-29T10:19:56Z,True
TKT_20260829_10016_0013,10016,1324,22585,22318,Vasantha Nagara,Muslim Colony,4,10,3.397,10.0,2,20.0,upi,none,2026-08-29T10:22:07Z,True
TKT_20260829_10016_0014,10016,1324,22585,22401,Vasantha Nagara,Postal and Telecom Colony,4,11,3.694,10.0,1,10.0,cash,none,2026-08-29T10:22:19Z,True
