segment_id,route_id,trip_id,date,from_stop,to_stop,stop_sequence,distance_km,boardings,alightings,passenger_load,segment_revenue_inr,synthetic_flag
1324_10033_41_22645_PF3_22645_PF3,1324,10033,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,9,0,3.18,True
1324_10034_1_21172_22068,1324,10034,2026-08-29,21172,22068,1,0.638,2,0,2,5.0,True
1324_10034_2_22068_21869,1324,10034,2026-08-29,22068,21869,2,0.53,4,1,5,4.75,True
1324_10034_3_21869_22585,1324,10034,2026-08-29,21869,22585,3,0.552,0,0,5,4.75,True
1324_10034_4_22585_21704,1324,10034,2026-08-29,22585,21704,4,0.914,4,0,9,11.18,True
1324_10034_5_21704_21859,1324,10034,2026-08-29,21704,21859,5,0.552,4,0,13,13.93,True
1324_10034_6_21859_21912,1324,10034,2026-08-29,21859,21912,6,0.968,5,0,18,17.2,True
1324_10034_7_21912_21801,1324,10034,2026-08-29,21912,21801,7,0.396,0,2,16,11.86,True
1324_10034_8_21801_22378,1324,10034,2026-08-29,21801,22378,8,0.267,0,0,16,11.86,True
1324_10034_9_22378_22318,1324,10034,2026-08-29,22378,22318,9,0.3,4,0,20,15.86,True
1324_10034_10_22318_22401,1324,10034,2026-08-29,22318,22401,10,0.297,2,1,21,15.56,True
1324_10034_11_22401_22596,1324,10034,2026-08-29,22401,22596,11,0.311,2,2,21,16.74,True
1324_10034_12_22596_22135,1324,10034,2026-08-29,22596,22135,12,0.588,2,0,23,19.57,True
1324_10034_13_22135_22172,1324,10034,2026-08-29,22135,22172,13,0.614,0,2,21,16.54,True
1324_10034_14_22172_21656,1324,10034,2026-08-29,22172,21656,14,0.492,2,0,23,18.76,True
1324_10034_15_21656_21976,1324,10034,2026-08-29,21656,21976,15,0.277,4,3,24,17.84,True
1324_10034_16_21976_21966,1324,10034,2026-08-29,21976,21966,16,0.205,2,1,25,19.09,True
1324_10034_17_21966_22326,1324,10034,2026-08-29,21966,22326,17,0.349,2,1,26,20.27,True
1324_10034_18_22326_35837,1324,10034,2026-08-29,22326,35837,18,0.313,4,2,28,23.17,True
1324_10034_19_35837_22383,1324,10034,2026-08-29,35837,22383,19,0.227,2,1,29,26.46,True
1324_10034_20_22383_22600,1324,10034,2026-08-29,22383,22600,20,0.504,0,4,25,24.3,True
1324_10034_21_22600_22461,1324,10034,2026-08-29,22600,22461,21,0.236,2,2,25,25.35,True
1324_10034_22_22461_21667,1324,10034,2026-08-29,22461,21667,22,0.654,0,3,22,21.56,True
1324_10034_23_21667_22540,1324,10034,2026-08-29,21667,22540,23,0.414,1,2,21,20.69,True
1324_10034_24_22540_21777,1324,10034,2026-08-29,22540,21777,24,0.61,2,2,21,20.64,True
1324_10034_25_21777_22125,1324,10034,2026-08-29,21777,22125,25,0.738,0,4,17,15.81,True
1324_10034_26_22125_22429,1324,10034,2026-08-29,22125,22429,26,0.372,0,0,17,15.81,True
1324_10034_27_22429_22187,1324,10034,2026-08-29,22429,22187,27,0.262,2,1,18,17.75,True
1324_10034_28_22187_22366,1324,10034,2026-08-29,22187,22366,28,0.675,1,3,16,15.79,True
1324_10034_29_22366_21847,1324,10034,2026-08-29,22366,21847,29,0.53,1,2,15,16.48,True
1324_10034_30_21847_22556,1324,10034,2026-08-29,21847,22556,30,0.429,1,2,14,16.53,True
1324_10034_31_22556_27778,1324,10034,2026-08-29,22556,27778,31,0.814,2,0,16,20.53,True
1324_10034_32_27778_38787,1324,10034,2026-08-29,27778,38787,32,0.159,3,2,17,23.11,True
1324_10034_33_38787_21739,1324,10034,2026-08-29,38787,21739,33,0.453,0,3,14,18.96,True
1324_10034_34_21739_22088,1324,10034,2026-08-29,21739,22088,34,0.636,2,2,14,18.78,True
1324_10034_35_22088_22514,1324,10034,2026-08-29,22088,22514,35,0.618,0,4,10,14.85,True
1324_10034_36_22514_22182,1324,10034,2026-08-29,22514,22182,36,0.794,1,2,9,13.64,True
1324_10034_37_22182_22458,1324,10034,2026-08-29,22182,22458,37,0.626,1,1,9,13.64,True
1324_10034_38_22458_22267,1324,10034,2026-08-29,22458,22267,38,0.456,0,2,7,9.47,True
1324_10034_39_22267_22185,1324,10034,2026-08-29,22267,22185,39,0.576,0,1,6,9.47,True
1324_10034_40_22185_22645_PF3,1324,10034,2026-08-29,22185,22645_PF3,40,0.745,2,1,7,10.33,True
1324_10034_41_22645_PF3_22645_PF3,1324,10034,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,7,0,6.17,True
1324_10035_1_21172_22068,1324,10035,2026-08-29,21172,22068,1,0.638,3,0,3,2.5,True
1324_10035_2_22068_21869,1324,10035,2026-08-29,22068,21869,2,0.53,0,0,3,2.5,True
1324_10035_3_21869_22585,1324,10035,2026-08-29,21869,22585,3,0.552,2,1,4,4.39,True
1324_10035_4_22585_21704,1324,10035,2026-08-29,22585,21704,4,0.914,4,0,8,8.23,True
1324_10035_5_21704_21859,1324,10035,2026-08-29,21704,21859,5,0.552,3,1,10,12.46,True
1324_10035_6_21859_21912,1324,10035,2026-08-29,21859,21912,6,0.968,0,1,9,9.12,True
1324_10035_7_21912_21801,1324,10035,2026-08-29,21912,21801,7,0.396,2,0,11,10.79,True
1324_10035_8_21801_22378,1324,10035,2026-08-29,21801,22378,8,0.267,2,0,13,12.46,True
1324_10035_9_22378_22318,1324,10035,2026-08-29,22378,22318,9,0.3,3,0,16,14.64,True
1324_10035_10_22318_22401,1324,10035,2026-08-29,22318,22401,10,0.297,0,1,15,12.64,True
1324_10035_11_22401_22596,1324,10035,2026-08-29,22401,22596,11,0.311,2,0,17,14.71,True
1324_10035_12_22596_22135,1324,10035,2026-08-29,22596,22135,12,0.588,4,1,20,19.01,True
1324_10035_13_22135_22172,1324,10035,2026-08-29,22135,22172,13,0.614,1,1,20,17.35,True
1324_10035_14_22172_21656,1324,10035,2026-08-29,22172,21656,14,0.492,1,1,20,16.75,True
1324_10035_15_21656_21976,1324,10035,2026-08-29,21656,21976,15,0.277,0,1,19,16.75,True
1324_10035_16_21976_21966,1324,10035,2026-08-29,21976,21966,16,0.205,0,1,18,15.39,True
1324_10035_17_21966_22326,1324,10035,2026-08-29,21966,22326,17,0.349,4,0,22,20.37,True
1324_10035_18_22326_35837,1324,10035,2026-08-29,22326,35837,18,0.313,5,0,27,25.42,True
1324_10035_19_35837_22383,1324,10035,2026-08-29,35837,22383,19,0.227,0,0,27,25.42,True
1324_10035_20_22383_22600,1324,10035,2026-08-29,22383,22600,20,0.504,3,2,28,28.05,True
1324_10035_21_22600_22461,1324,10035,2026-08-29,22600,22461,21,0.236,0,2,26,27.05,True
1324_10035_22_22461_21667,1324,10035,2026-08-29,22461,21667,22,0.654,2,1,27,28.24,True
1324_10035_23_21667_22540,1324,10035,2026-08-29,21667,22540,23,0.414,2,3,26,27.39,True
1324_10035_24_22540_21777,1324,10035,2026-08-29,22540,21777,24,0.61,1,1,26,27.84,True
1324_10035_25_21777_22125,1324,10035,2026-08-29,21777,22125,25,0.738,1,6,21,23.16,True
1324_10035_26_22125_22429,1324,10035,2026-08-29,22125,22429,26,0.372,2,2,21,22.74,True
1324_10035_27_22429_22187,1324,10035,2026-08-29,22429,22187,27,0.262,0,2,19,21.07,True
1324_10035_28_22187_22366,1324,10035,2026-08-29,22187,22366,28,0.675,5,3,21,24.94,True
1324_10035_29_22366_21847,1324,10035,2026-08-29,22366,21847,29,0.53,0,2,19,21.19,True
1324_10035_30_21847_22556,1324,10035,2026-08-29,21847,22556,30,0.429,0,0,19,21.19,True
1324_10035_31_22556_27778,1324,10035,2026-08-29,22556,27778,31,0.814,3,1,21,25.24,True
1324_10035_32_27778_38787,1324,10035,2026-08-29,27778,38787,32,0.159,1,1,21,25.04,True
1324_10035_33_38787_21739,1324,10035,2026-08-29,38787,21739,33,0.453,0,0,21,25.04,True
1324_10035_34_21739_22088,1324,10035,2026-08-29,21739,22088,34,0.636,0,1,20,23.98,True
1324_10035_35_22088_22514,1324,10035,2026-08-29,22088,22514,35,0.618,0,3,17,21.91,True
1324_10035_36_22514_22182,1324,10035,2026-08-29,22514,22182,36,0.794,1,3,15,19.57,True
1324_10035_37_22182_22458,1324,10035,2026-08-29,22182,22458,37,0.626,1,2,14,18.74,True
1324_10035_38_22458_22267,1324,10035,2026-08-29,22458,22267,38,0.456,1,3,12,16.95,True
1324_10035_39_22267_22185,1324,10035,2026-08-29,22267,22185,39,0.576,1,7,6,12.88,True
1324_10035_40_22185_22645_PF3,1324,10035,2026-08-29,22185,22645_PF3,40,0.745,1,3,4,6.38,True
1324_10035_41_22645_PF3_22645_PF3,1324,10035,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,4,0,2.5,True
1324_10036_1_21172_22068,1324,10036,2026-08-29,21172,22068,1,0.638,5,0,5,6.84,True
1324_10036_2_22068_21869,1324,10036,2026-08-29,22068,21869,2,0.53,4,0,9,12.76,True
1324_10036_3_21869_22585,1324,10036,2026-08-29,21869,22585,3,0.552,3,1,11,14.82,True
1324_10036_4_22585_21704,1324,10036,2026-08-29,22585,21704,4,0.914,4,0,15,18.88,True
1324_10036_5_21704_21859,1324,10036,2026-08-29,21704,21859,5,0.552,2,1,16,19.12,True
1324_10036_6_21859_21912,1324,10036,2026-08-29,21859,21912,6,0.968,3,1,18,19.95,True
1324_10036_7_21912_21801,1324,10036,2026-08-29,21912,21801,7,0.396,0,0,18,19.95,True
1324_10036_8_21801_22378,1324,10036,2026-08-29,21801,22378,8,0.267,0,1,17,18.28,True
1324_10036_9_22378_22318,1324,10036,2026-08-29,22378,22318,9,0.3,1,0,18,19.28,True
1324_10036_10_22318_22401,1324,10036,2026-08-29,22318,22401,10,0.297,1,1,18,20.39,True
1324_10036_11_22401_22596,1324,10036,2026-08-29,22401,22596,11,0.311,1,5,14,14.77,True
1324_10036_12_22596_22135,1324,10036,2026-08-29,22596,22135,12,0.588,2,0,16,15.63,True
1324_10036_13_22135_22172,1324,10036,2026-08-29,22135,22172,13,0.614,0,0,16,15.63,True
1324_10036_14_22172_21656,1324,10036,2026-08-29,22172,21656,14,0.492,2,1,17,16.03,True
1324_10036_15_21656_21976,1324,10036,2026-08-29,21656,21976,15,0.277,0,2,15,13.36,True
1324_10036_16_21976_21966,1324,10036,2026-08-29,21976,21966,16,0.205,2,0,17,15.35,True
1324_10036_17_21966_22326,1324,10036,2026-08-29,21966,22326,17,0.349,0,1,16,14.15,True
1324_10036_18_22326_35837,1324,10036,2026-08-29,22326,35837,18,0.313,2,1,17,15.65,True
1324_10036_19_35837_22383,1324,10036,2026-08-29,35837,22383,19,0.227,1,4,14,13.77,True
1324_10036_20_22383_22600,1324,10036,2026-08-29,22383,22600,20,0.504,1,1,14,14.14,True
1324_10036_21_22600_22461,1324,10036,2026-08-29,22600,22461,21,0.236,0,1,13,13.14,True
1324_10036_22_22461_21667,1324,10036,2026-08-29,22461,21667,22,0.654,0,2,11,12.31,True
1324_10036_23_21667_22540,1324,10036,2026-08-29,21667,22540,23,0.414,1,0,12,14.81,True
1324_10036_24_22540_21777,1324,10036,2026-08-29,22540,21777,24,0.61,0,1,11,13.81,True
1324_10036_25_21777_22125,1324,10036,2026-08-29,21777,22125,25,0.738,0,0,11,13.81,True
1324_10036_26_22125_22429,1324,10036,2026-08-29,22125,22429,26,0.372,2,0,13,16.72,True
1324_10036_27_22429_22187,1324,10036,2026-08-29,22429,22187,27,0.262,0,2,11,12.8,True
1324_10036_28_22187_22366,1324,10036,2026-08-29,22187,22366,28,0.675,1,1,11,13.36,True
1324_10036_29_22366_21847,1324,10036,2026-08-29,22366,21847,29,0.53,1,3,9,10.98,True
1324_10036_30_21847_22556,1324,10036,2026-08-29,21847,22556,30,0.429,1,1,9,11.81,True
1324_10036_31_22556_27778,1324,10036,2026-08-29,22556,27778,31,0.814,1,1,9,10.91,True
1324_10036_32_27778_38787,1324,10036,2026-08-29,27778,38787,32,0.159,2,1,10,13.01,True
1324_10036_33_38787_21739,1324,10036,2026-08-29,38787,21739,33,0.453,1,2,9,12.95,True
1324_10036_34_21739_22088,1324,10036,2026-08-29,21739,22088,34,0.636,1,1,9,13.84,True
1324_10036_35_22088_22514,1324,10036,2026-08-29,22088,22514,35,0.618,1,3,7,13.01,True
1324_10036_36_22514_22182,1324,10036,2026-08-29,22514,22182,36,0.794,1,1,7,13.01,True
1324_10036_37_22182_22458,1324,10036,2026-08-29,22182,22458,37,0.626,2,0,9,17.18,True
1324_10036_38_22458_22267,1324,10036,2026-08-29,22458,22267,38,0.456,1,1,9,16.43,True
1324_10036_39_22267_22185,1324,10036,2026-08-29,22267,22185,39,0.576,2,5,6,10.86,True
1324_10036_40_22185_22645_PF3,1324,10036,2026-08-29,22185,22645_PF3,40,0.745,0,2,4,7.56,True
1324_10036_41_22645_PF3_22645_PF3,1324,10036,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,4,0,2.92,True
1324_10037_1_21172_22068,1324,10037,2026-08-29,21172,22068,1,0.638,2,0,2,1.5,True
1324_10037_2_22068_21869,1324,10037,2026-08-29,22068,21869,2,0.53,3,0,5,4.23,True
1324_10037_3_21869_22585,1324,10037,2026-08-29,21869,22585,3,0.552,2,1,6,6.85,True
1324_10037_4_22585_21704,1324,10037,2026-08-29,22585,21704,4,0.914,1,0,7,8.22,True
1324_10037_5_21704_21859,1324,10037,2026-08-29,21704,21859,5,0.552,1,0,8,10.22,True
1324_10037_6_21859_21912,1324,10037,2026-08-29,21859,21912,6,0.968,3,0,11,12.83,True
1324_10037_7_21912_21801,1324,10037,2026-08-29,21912,21801,7,0.396,3,0,14,14.95,True
1324_10037_8_21801_22378,1324,10037,2026-08-29,21801,22378,8,0.267,4,0,18,19.95,True
1324_10037_9_22378_22318,1324,10037,2026-08-29,22378,22318,9,0.3,1,0,19,21.2,True
1324_10037_10_22318_22401,1324,10037,2026-08-29,22318,22401,10,0.297,1,1,19,20.45,True
1324_10037_11_22401_22596,1324,10037,2026-08-29,22401,22596,11,0.311,4,2,21,23.99,True
1324_10037_12_22596_22135,1324,10037,2026-08-29,22596,22135,12,0.588,6,0,27,30.15,True
1324_10037_13_22135_22172,1324,10037,2026-08-29,22135,22172,13,0.614,1,5,23,23.88,True
1324_10037_14_22172_21656,1324,10037,2026-08-29,22172,21656,14,0.492,4,1,26,26.49,True
1324_10037_15_21656_21976,1324,10037,2026-08-29,21656,21976,15,0.277,3,1,28,26.03,True
1324_10037_16_21976_21966,1324,10037,2026-08-29,21976,21966,16,0.205,4,1,31,29.08,True
1324_10037_17_21966_22326,1324,10037,2026-08-29,21966,22326,17,0.349,1,2,30,29.08,True
1324_10037_18_22326_35837,1324,10037,2026-08-29,22326,35837,18,0.313,0,1,29,27.65,True
1324_10037_19_35837_22383,1324,10037,2026-08-29,35837,22383,19,0.227,0,2,27,24.86,True
1324_10037_20_22383_22600,1324,10037,2026-08-29,22383,22600,20,0.504,3,4,26,23.57,True
1324_10037_21_22600_22461,1324,10037,2026-08-29,22600,22461,21,0.236,3,2,27,24.99,True
1324_10037_22_22461_21667,1324,10037,2026-08-29,22461,21667,22,0.654,1,1,27,25.36,True
1324_10037_23_21667_22540,1324,10037,2026-08-29,21667,22540,23,0.414,0,2,25,22.75,True
1324_10037_24_22540_21777,1324,10037,2026-08-29,22540,21777,24,0.61,0,2,23,20.63,True
1324_10037_25_21777_22125,1324,10037,2026-08-29,21777,22125,25,0.738,2,0,25,23.8,True
1324_10037_26_22125_22429,1324,10037,2026-08-29,22125,22429,26,0.372,3,1,27,26.66,True
1324_10037_27_22429_22187,1324,10037,2026-08-29,22429,22187,27,0.262,1,0,28,28.33,True
1324_10037_28_22187_22366,1324,10037,2026-08-29,22187,22366,28,0.675,2,1,29,31.46,True
1324_10037_29_22366_21847,1324,10037,2026-08-29,22366,21847,29,0.53,1,2,28,31.65,True
1324_10037_30_21847_22556,1324,10037,2026-08-29,21847,22556,30,0.429,2,2,28,34.2,True
1324_10037_31_22556_27778,1324,10037,2026-08-29,22556,27778,31,0.814,2,4,26,31.98,True
1324_10037_32_27778_38787,1324,10037,2026-08-29,27778,38787,32,0.159,0,1,25,31.15,True
1324_10037_33_38787_21739,1324,10037,2026-08-29,38787,21739,33,0.453,1,1,25,30.41,True
1324_10037_34_21739_22088,1324,10037,2026-08-29,21739,22088,34,0.636,2,4,23,31.18,True
1324_10037_35_22088_22514,1324,10037,2026-08-29,22088,22514,35,0.618,2,2,23,31.5,True
1324_10037_36_22514_22182,1324,10037,2026-08-29,22514,22182,36,0.794,0,5,18,24.41,True
1324_10037_37_22182_22458,1324,10037,2026-08-29,22182,22458,37,0.626,0,6,12,14.55,True
1324_10037_38_22458_22267,1324,10037,2026-08-29,22458,22267,38,0.456,1,2,11,11.78,True
1324_10037_39_22267_22185,1324,10037,2026-08-29,22267,22185,39,0.576,1,3,9,9.15,True
1324_10037_40_22185_22645_PF3,1324,10037,2026-08-29,22185,22645_PF3,40,0.745,0,3,6,5.98,True
1324_10037_41_22645_PF3_22645_PF3,1324,10037,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,6,0,1.96,True
1324_10038_1_21172_22068,1324,10038,2026-08-29,21172,22068,1,0.638,5,0,5,8.34,True
1324_10038_2_22068_21869,1324,10038,2026-08-29,22068,21869,2,0.53,5,0,10,14.79,True
1324_10038_3_21869_22585,1324,10038,2026-08-29,21869,22585,3,0.552,3,0,13,18.41,True
1324_10038_4_22585_21704,1324,10038,2026-08-29,22585,21704,4,0.914,1,0,14,19.24,True
1324_10038_5_21704_21859,1324,10038,2026-08-29,21704,21859,5,0.552,4,1,17,22.23,True
1324_10038_6_21859_21912,1324,10038,2026-08-29,21859,21912,6,0.968,2,0,19,24.36,True
1324_10038_7_21912_21801,1324,10038,2026-08-29,21912,21801,7,0.396,1,1,19,23.36,True
1324_10038_8_21801_22378,1324,10038,2026-08-29,21801,22378,8,0.267,1,1,19,22.22,True
1324_10038_9_22378_22318,1324,10038,2026-08-29,22378,22318,9,0.3,1,0,20,23.34,True
1324_10038_10_22318_22401,1324,10038,2026-08-29,22318,22401,10,0.297,2,2,20,21.59,True
1324_10038_11_22401_22596,1324,10038,2026-08-29,22401,22596,11,0.311,3,0,23,25.29,True
1324_10038_12_22596_22135,1324,10038,2026-08-29,22596,22135,12,0.588,2,2,23,25.61,True
1324_10038_13_22135_22172,1324,10038,2026-08-29,22135,22172,13,0.614,1,1,23,25.31,True
1324_10038_14_22172_21656,1324,10038,2026-08-29,22172,21656,14,0.492,0,2,21,22.7,True
1324_10038_15_21656_21976,1324,10038,2026-08-29,21656,21976,15,0.277,3,1,23,24.27,True
1324_10038_16_21976_21966,1324,10038,2026-08-29,21976,21966,16,0.205,1,2,22,22.8,True
1324_10038_17_21966_22326,1324,10038,2026-08-29,21966,22326,17,0.349,1,1,22,22.63,True
1324_10038_18_22326_35837,1324,10038,2026-08-29,22326,35837,18,0.313,2,2,22,21.54,True
1324_10038_19_35837_22383,1324,10038,2026-08-29,35837,22383,19,0.227,3,2,23,24.38,True
1324_10038_20_22383_22600,1324,10038,2026-08-29,22383,22600,20,0.504,1,3,21,22.44,True
1324_10038_21_22600_22461,1324,10038,2026-08-29,22600,22461,21,0.236,2,1,22,23.99,True
1324_10038_22_22461_21667,1324,10038,2026-08-29,22461,21667,22,0.654,1,1,22,23.45,True
1324_10038_23_21667_22540,1324,10038,2026-08-29,21667,22540,23,0.414,3,1,24,24.94,True
1324_10038_24_22540_21777,1324,10038,2026-08-29,22540,21777,24,0.61,1,1,24,24.0,True
1324_10038_25_21777_22125,1324,10038,2026-08-29,21777,22125,25,0.738,2,4,22,23.49,True
1324_10038_26_22125_22429,1324,10038,2026-08-29,22125,22429,26,0.372,0,3,19,20.0,True
1324_10038_27_22429_22187,1324,10038,2026-08-29,22429,22187,27,0.262,1,1,19,20.84,True
1324_10038_28_22187_22366,1324,10038,2026-08-29,22187,22366,28,0.675,1,3,17,19.04,True
1324_10038_29_22366_21847,1324,10038,2026-08-29,22366,21847,29,0.53,1,0,18,20.71,True
1324_10038_30_21847_22556,1324,10038,2026-08-29,21847,22556,30,0.429,1,0,19,22.37,True
1324_10038_31_22556_27778,1324,10038,2026-08-29,22556,27778,31,0.814,2,1,20,25.25,True
1324_10038_32_27778_38787,1324,10038,2026-08-29,27778,38787,32,0.159,0,3,17,21.99,True
1324_10038_33_38787_21739,1324,10038,2026-08-29,38787,21739,33,0.453,2,2,17,23.99,True
1324_10038_34_21739_22088,1324,10038,2026-08-29,21739,22088,34,0.636,0,1,16,22.63,True
1324_10038_35_22088_22514,1324,10038,2026-08-29,22088,22514,35,0.618,1,3,14,19.63,True
1324_10038_36_22514_22182,1324,10038,2026-08-29,22514,22182,36,0.794,0,2,12,16.3,True
1324_10038_37_22182_22458,1324,10038,2026-08-29,22182,22458,37,0.626,0,1,11,15.24,True
1324_10038_38_22458_22267,1324,10038,2026-08-29,22458,22267,38,0.456,2,4,9,10.73,True
1324_10038_39_22267_22185,1324,10038,2026-08-29,22267,22185,39,0.576,0,4,5,5.78,True
1324_10038_40_22185_22645_PF3,1324,10038,2026-08-29,22185,22645_PF3,40,0.745,0,0,5,5.78,True
1324_10038_41_22645_PF3_22645_PF3,1324,10038,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,5,0,0.0,True
1324_10039_1_21172_22068,1324,10039,2026-08-29,21172,22068,1,0.638,0,0,0,0.0,True
1324_10039_2_22068_21869,1324,10039,2026-08-29,22068,21869,2,0.53,3,0,3,1.67,True
1324_10039_3_21869_22585,1324,10039,2026-08-29,21869,22585,3,0.552,4,0,7,6.82,True
1324_10039_4_22585_21704,1324,10039,2026-08-29,22585,21704,4,0.914,2,0,9,7.54,True
1324_10039_5_21704_21859,1324,10039,2026-08-29,21704,21859,5,0.552,0,0,9,7.54,True
1324_10039_6_21859_21912,1324,10039,2026-08-29,21859,21912,6,0.968,3,0,12,12.96,True
1324_10039_7_21912_21801,1324,10039,2026-08-29,21912,21801,7,0.396,1,1,12,12.96,True
1324_10039_8_21801_22378,1324,10039,2026-08-29,21801,22378,8,0.267,1,1,12,11.14,True
1324_10039_9_22378_22318,1324,10039,2026-08-29,22378,22318,9,0.3,1,2,11,9.77,True
1324_10039_10_22318_22401,1324,10039,2026-08-29,22318,22401,10,0.297,3,2,12,11.87,True
1324_10039_11_22401_22596,1324,10039,2026-08-29,22401,22596,11,0.311,1,1,12,11.35,True
1324_10039_12_22596_22135,1324,10039,2026-08-29,22596,22135,12,0.588,2,0,14,13.5,True
1324_10039_13_22135_22172,1324,10039,2026-08-29,22135,22172,13,0.614,5,1,18,18.06,True
1324_10039_14_22172_21656,1324,10039,2026-08-29,22172,21656,14,0.492,2,0,20,20.26,True
1324_10039_15_21656_21976,1324,10039,2026-08-29,21656,21976,15,0.277,2,0,22,21.37,True
1324_10039_16_21976_21966,1324,10039,2026-08-29,21976,21966,16,0.205,1,1,22,21.07,True
1324_10039_17_21966_22326,1324,10039,2026-08-29,21966,22326,17,0.349,0,0,22,21.07,True
1324_10039_18_22326_35837,1324,10039,2026-08-29,22326,35837,18,0.313,1,2,21,20.69,True
1324_10039_19_35837_22383,1324,10039,2026-08-29,35837,22383,19,0.227,0,1,20,20.69,True
1324_10039_20_22383_22600,1324,10039,2026-08-29,22383,22600,20,0.504,0,0,20,20.69,True
1324_10039_21_22600_22461,1324,10039,2026-08-29,22600,22461,21,0.236,0,1,19,19.69,True
1324_10039_22_22461_21667,1324,10039,2026-08-29,22461,21667,22,0.654,2,0,21,22.86,True
1324_10039_23_21667_22540,1324,10039,2026-08-29,21667,22540,23,0.414,1,2,20,21.83,True
1324_10039_24_22540_21777,1324,10039,2026-08-29,22540,21777,24,0.61,0,4,16,16.95,True
1324_10039_25_21777_22125,1324,10039,2026-08-29,21777,22125,25,0.738,3,4,15,14.08,True
1324_10039_26_22125_22429,1324,10039,2026-08-29,22125,22429,26,0.372,0,0,15,14.08,True
1324_10039_27_22429_22187,1324,10039,2026-08-29,22429,22187,27,0.262,2,0,17,17.75,True
1324_10039_28_22187_22366,1324,10039,2026-08-29,22187,22366,28,0.675,1,0,18,19.13,True
1324_10039_29_22366_21847,1324,10039,2026-08-29,22366,21847,29,0.53,2,2,18,20.16,True
1324_10039_30_21847_22556,1324,10039,2026-08-29,21847,22556,30,0.429,0,1,17,19.42,True
1324_10039_31_22556_27778,1324,10039,2026-08-29,22556,27778,31,0.814,0,2,15,16.55,True
1324_10039_32_27778_38787,1324,10039,2026-08-29,27778,38787,32,0.159,3,3,15,17.36,True
1324_10039_33_38787_21739,1324,10039,2026-08-29,38787,21739,33,0.453,1,2,14,16.41,True
1324_10039_34_21739_22088,1324,10039,2026-08-29,21739,22088,34,0.636,0,1,13,14.74,True
1324_10039_35_22088_22514,1324,10039,2026-08-29,22088,22514,35,0.618,1,2,12,13.08,True
1324_10039_36_22514_22182,1324,10039,2026-08-29,22514,22182,36,0.794,2,3,11,12.93,True
1324_10039_37_22182_22458,1324,10039,2026-08-29,22182,22458,37,0.626,1,0,12,15.43,True
1324_10039_38_22458_22267,1324,10039,2026-08-29,22458,22267,38,0.456,2,1,13,18.76,True
1324_10039_39_22267_22185,1324,10039,2026-08-29,22267,22185,39,0.576,2,2,13,17.64,True
1324_10039_40_22185_22645_PF3,1324,10039,2026-08-29,22185,22645_PF3,40,0.745,2,4,11,15.76,True
1324_10039_41_22645_PF3_22645_PF3,1324,10039,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,11,0,7.34,True
998_1004_1_20940_21231,998,1004,2026-08-29,20940,21231,1,0.583,7,0,7,17.83,True
998_1004_2_21231_20726,998,1004,2026-08-29,21231,20726,2,0.729,8,0,15,40.5,True
998_1004_3_20726_22317,998,1004,2026-08-29,20726,22317,3,0.948,3,3,15,36.33,True
998_1004_4_22317_22286,998,1004,2026-08-29,22317,22286,4,0.398,1,3,13,29.67,True
